Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
10/30/2015,312.026,333,311.7704,325,329.3575185,105973.5398,321.7583745
10/31/2015,325.75,331,306.1304,306.1304,56.64782291,18007.9352,317.8928029
11/1/2015,313.46084,320,304.69003,320,57.39355945,18174.93241,316.6719853
11/2/2015,320,360,314,358.16998,190.4801704,63571.2727,333.7422083
11/3/2015,349.49896,418.97,307.23,397.76999,388.8784197,145834.5555,375.0132384
11/4/2015,398.8904,489.99,368.48525,408.96258,426.1640414,182594.7507,428.4611862
11/5/2015,395.24652,438.71737,341,380,193.9242855,76195.13207,392.9117587
11/6/2015,382.0235,390,346.34009,362.06,96.24049675,35613.77943,370.0498297
11/7/2015,372.89997,389.81,368,383.89,53.70277448,20346.7322,378.8767414
11/8/2015,374.08774,385,352,371.7638,76.55927286,28486.58504,372.0853657
11/9/2015,371.36138,379,350,367,52.94763437,19447.50662,367.296988
11/10/2015,367,378.99,327.26001,338,123.7167347,42770.85032,345.7159649
11/11/2015,338,341,300,304.80001,140.3253874,43916.04087,312.9586292
11/12/2015,309.197,341,301.56,336,184.0484121,59254.67197,321.9515523
11/13/2015,329.04,340.1788,326.5,336.9484,114.8787133,38186.35064,332.4058003
11/14/2015,337.92176,339.47,326.03001,329.7431,51.7854937,17139.67047,330.9743568
11/15/2015,330.69427,333.73999,315.00001,315.00001,73.53327846,23667.23679,321.8574949
11/16/2015,315.9809,330,315.70073,321.90688,83.01478014,26978.28787,324.9817422
11/17/2015,329.65,336.88999,329.65,330,87.42883722,29048.9048,332.2577049
11/18/2015,330,334.74999,326.00001,326.50003,59.65146845,19693.77923,330.1474337
11/19/2015,332.7,332.70988,323.07088,326.25999,46.06616721,15188.76281,329.7162262
11/20/2015,323.07088,323.07088,310,317.21,78.94460649,25133.67036,318.3709626
11/21/2015,319.97584,324.37,319.97584,322.8,4.57207009,1474.161521,322.4275857
11/22/2015,325,325,319.03328,322.85,36.66267747,11885.93643,324.1971741
11/23/2015,320,323.5,319,322.68425,68.8862419,22165.89783,321.7753969
11/24/2015,319,325,316.01323,323.48,349.524853,112951.9146,323.1584638
11/25/2015,323.3,330,317.57001,329.69,175.5218075,56934.60841,324.3734168
11/26/2015,329.70784,370,329.7,350.55,136.6211241,47432.13681,347.1801095
11/27/2015,351.51,364,350.53001,360,83.17191044,29866.42002,359.0926295
11/28/2015,354,359,350.27786,356.49998,54.90819496,19410.05162,353.5000857
11/29/2015,357.43899,373.76998,353.03001,370.39,87.6996557,31604.87815,360.3763082
11/30/2015,370.39,380.67998,370.39,378.49993,79.73365202,30025.12024,376.5677287
12/1/2015,377.68718,378.47,355,361.582,442.0814448,161176.464,364.5854534
12/2/2015,362.4066,362.4066,349.20001,358.69,228.5562108,81306.57554,355.7399523
12/3/2015,359.46,370,356.988,361.298,1144.632957,416116.8898,363.5374005
12/4/2015,363.6827,365.0826,357.48405,364.93447,50.81390144,18398.10473,362.0683358
12/5/2015,364.32,390.58431,363.93001,387.65,205.3325595,77121.29537,375.5921397
12/6/2015,391.37999,404.21397,386.01,387.6548,170.3199302,67218.79186,394.6619271
12/7/2015,386.4955,398,384.07,395.3,241.34641,94455.79701,391.3702176
12/8/2015,391.88,415,388.52,415,259.511373,102494.1656,394.9505733
12/9/2015,414.97999,420,404,416.33,265.7615653,109723.0463,412.8627334
12/10/2015,417.27,420,410.01286,416,233.1166973,96664.97374,414.6634491
12/11/2015,417.83305,445,417.83305,443.119,461.3582215,197948.3007,429.0555397
12/12/2015,443.119,463.99999,407.13518,431,238.9876081,102892.4971,430.534863
12/13/2015,427.48657,438,418.36999,432,40.15370005,17300.58315,430.8590026
12/14/2015,430,445,426.21,442,302.0659903,132182.1832,437.5937292
12/15/2015,443,464.98,430.01,464.98,187.2792695,84838.92578,453.0075646
12/16/2015,461.60483,461.63003,441,453.6486,183.7932899,82913.1171,451.1215678
12/17/2015,450.3476,459.15315,445.00001,451.03435,67.71351772,30635.4771,452.4277889
12/18/2015,455,467.69074,452.27193,464.97099,92.69887505,43132.99092,465.3022046
12/19/2015,464.76094,464.96,455,458.01,52.99059335,24290.2718,458.3883718
12/20/2015,458.9,460.48999,436,441.22,166.610861,74548.49665,447.4407983
12/21/2015,442,446.95575,426.69595,441.74999,193.739805,85212.52456,439.829722
12/22/2015,440.56114,444.25,434.29292,437.69,40.91631382,17978.40338,439.394503
12/23/2015,437.7,445.99,435.46883,444.83,66.44749549,29423.28785,442.8050694
12/24/2015,443.99,458,443.99,452.71225,60.26048777,27236.08799,451.9725777
12/25/2015,455.33901,457.95,451.12,457.83999,4.06676206,1852.883724,455.6164577
12/26/2015,451.12,451.12,409,417.47,216.292963,91148.12601,421.4105016
12/27/2015,413,429.72,409.40689,427.29,26.98186203,11401.00151,422.5431699
12/28/2015,427.29,429.36,418.78109,424.3,108.7489391,46308.46883,425.8291549
12/29/2015,421.09481,432.5,420.3989,430.95,148.2647172,63710.46253,429.7075106
12/30/2015,433.3,434.99999,420,424.30871,48.78505384,20885.94744,428.1218488
12/31/2015,424.45,431.31,416.60843,431.31,80.65263234,34143.67839,423.3423931
1/1/2016,434.17899,434.96999,430.74,431.50531,14.34857996,6215.767808,433.1974192
1/2/2016,434,434.99,430.32476,434.98,26.75948217,11586.58479,432.9898732
1/3/2016,434.49,434.49,422.98,426.57001,23.61102955,10092.16767,427.4344603
1/4/2016,427.77001,433.96,426.56,431.08415,40.87598514,17602.50637,430.6319788
1/5/2016,431.06001,434.7299,429,431.32,34.0820651,14672.79257,430.5136007
1/6/2016,431.3299,431.3299,427.58056,429.99,20.04790497,8588.146578,428.3812493
1/7/2016,428.55,457.88354,427.78067,457.88354,132.7645427,59295.38053,446.6206062
1/8/2016,457.9999,460,447.6401,455.22,110.9421766,50406.34323,454.3478846
1/9/2016,452.85001,459.87181,450,451.38,84.78387588,38529.63115,454.4452674
1/10/2016,450,451.12999,442.05,449.13,42.67798529,19108.36826,447.7336063
1/11/2016,449.89328,454.53,443.81177,452.23059,110.199496,49542.76345,449.5734123
1/12/2016,451.3155,451.3155,440,440,157.6837879,70759.23383,448.7413372
1/13/2016,440,455,427.17,433.9817,180.7921373,78540.50195,434.4243235
1/14/2016,433.0605,437.15,430,430.57505,44.44569492,19227.57763,432.6083248
1/15/2016,430.57505,430.91,364.49,364.49,629.5344979,249937.6208,397.019737
1/16/2016,364.48,392.5201,351.76,390.328,516.3884063,193776.6552,375.2536906
1/17/2016,390.328,395,381.6,381.95022,133.94493,51988.87897,388.1362212
1/18/2016,383.5708,391.82,376.58,390.1,243.0561327,93869.54778,386.2052224
1/19/2016,390.97,390.97,379.02,381.10022,68.61650783,26385.6171,384.5374523
1/20/2016,381.0438,425.1272,375.93,419.0501,792.662419,319053.6164,402.5088219
1/21/2016,419.0501,425.78,406.05001,412.31,730.2346239,303268.6131,415.3029769
1/22/2016,410.6546,411.18988,375.52417,383.25,514.5195551,202969.7515,394.4840375
1/23/2016,384.29,395,381.36,385.80986,387.8284608,150897.3974,389.0828361
1/24/2016,387.96988,406.70999,386.58,400.68011,601.9007719,238102.0347,395.5835344
1/25/2016,401.25228,401.25228,387.17001,394.01,473.1331573,187347.2796,395.9715712
1/26/2016,393.36878,406.69999,390.45001,395.95,709.3699526,281222.7321,396.4401523
1/27/2016,0,0,0,0,0,0,0
1/28/2016,0,0,0,0,0,0,0
1/29/2016,0,0,0,0,0,0,0
1/30/2016,0,0,0,0,0,0,0
1/31/2016,0,0,0,0,0,0,0
2/1/2016,0,0,0,0,0,0,0
2/2/2016,0,0,0,0,0,0,0
2/3/2016,0,0,0,0,0,0,0
2/4/2016,0,0,0,0,0,0,0
2/5/2016,0,0,0,0,0,0,0
2/6/2016,0,0,0,0,0,0,0
2/7/2016,0,0,0,0,0,0,0
2/8/2016,0,0,0,0,0,0,0
2/9/2016,0,0,0,0,0,0,0
2/10/2016,0,0,0,0,0,0,0
2/11/2016,0,0,0,0,0,0,0
2/12/2016,0,0,0,0,0,0,0
2/13/2016,0,0,0,0,0,0,0
2/14/2016,0,0,0,0,0,0,0
2/15/2016,0,0,0,0,0,0,0
2/16/2016,0,0,0,0,0,0,0
2/17/2016,0,0,0,0,0,0,0
2/18/2016,0,0,0,0,0,0,0
2/19/2016,0,0,0,0,0,0,0
2/20/2016,0,0,0,0,0,0,0
2/21/2016,0,0,0,0,0,0,0
2/22/2016,0,0,0,0,0,0,0
2/23/2016,0,0,0,0,0,0,0
2/24/2016,0,0,0,0,0,0,0
2/25/2016,0,0,0,0,0,0,0
2/26/2016,0,0,0,0,0,0,0
2/27/2016,0,0,0,0,0,0,0
2/28/2016,0,0,0,0,0,0,0
2/29/2016,0,0,0,0,0,0,0
3/1/2016,0,0,0,0,0,0,0
3/2/2016,0,0,0,0,0,0,0
3/3/2016,0,0,0,0,0,0,0
3/4/2016,0,0,0,0,0,0,0
3/5/2016,404.4,406.839,388.401,393.161,2872.601775,1137519.85,395.9893989
3/6/2016,393.18,410.057,387.27,400.649,1730.365314,691700.7646,399.7426202
3/7/2016,400.649,414.12,397.395,410.01,1289.678851,524426.0382,406.6330451
3/8/2016,410.453,414.357,407.5,412.04,1315.059897,540468.9375,410.9842743
3/9/2016,411.92,414.735,406.45,411.93,1564.185253,640397.0706,409.4125485
3/10/2016,410.52,429.702,409.42,415.83,2772.203135,1149268.343,414.5685894
3/11/2016,416.5,423.65,415,420.349,1521.511434,638705.8646,419.7838087
3/12/2016,419.19,420.589,406.15,406.655,4301.441011,1773224.33,412.239602
3/13/2016,408.681,413.615,406.66,408.32,2155.37912,881601.5951,409.02391
3/14/2016,410.331,416.966,407.74,414.431,3341.574409,1377817.665,412.3258968
3/15/2016,414.5,417.089,412.173,415.14,1782.358206,739773.4946,415.0532099
3/16/2016,415.29,419.04,412.871,418.166,1605.640995,667679.3822,415.8335421
3/17/2016,418.166,422.69,416.83,419.812,1841.749628,774336.9745,420.4355265
3/18/2016,420.995,420.996,405.031,407.901,3224.533545,1332779.579,413.324768
3/19/2016,407.902,411.443,405.527,409.53,1850.620176,758413.303,409.8157541
3/20/2016,409.92,414.818,409.92,413.639,805.3788764,332158.1589,412.4247216
3/21/2016,413.189,414.359,407.676,412.318,1344.264164,552730.4545,411.1769616
3/22/2016,412.25,417.9,411.169,417.16,1649.595464,685542.4419,415.5821576
3/23/2016,417.89,417.98,411.89,416,1274.317858,529072.2587,415.1807614
3/24/2016,415.566,417.78,413.12,415.04,1187.850735,494659.5084,416.4323796
3/25/2016,415.03,419.759,413.61,415.341,943.3945209,392954.4533,416.5324735
3/26/2016,415.851,418.4,415.28,417.573,978.5467909,408166.5803,417.1150364
3/27/2016,417.573,429.999,415.9,425.007,1292.972492,547941.0532,423.7839988
3/28/2016,425.012,426.39,421.134,423,1137.467308,482459.5238,424.152431
3/29/2016,422.51,428.109,405,416.7,1234.414943,516228.5249,418.1969182
3/30/2016,414.88,416.01,409.123,412.432,1042.932597,430245.8327,412.5346487
3/31/2016,412.432,419.988,412.422,416.1,2093.386611,870893.8351,416.0214986
4/1/2016,416.1,419.039,415.5,417.9,648.0454499,270543.5095,417.4761346
4/2/2016,417.9,423.17,417.9,421,524.0218401,220646.08,421.0627556
4/3/2016,420.631,421.66,417.959,421.497,495.9346062,208305.0692,420.0252748
4/4/2016,421.48,421.6,417.542,420.99,582.4970092,244552.1279,419.8341349
4/5/2016,419.51,424.97,419.5,422.76,985.0174778,416690.1883,423.028218
4/6/2016,423,424.611,421.56,423.55,891.8825003,377349.5662,423.0933627
4/7/2016,423.54,424.39,420.06,422.01,1047.522184,442740.6656,422.6551688
4/8/2016,422.27,425.96,418,418.551,860.5745307,364333.297,423.3605388
4/9/2016,419.351,420.75,415,418.079,847.1065852,353775.5587,417.6281532
4/10/2016,418.095,422.919,416.96,420.8,1653.584086,695037.4387,420.3217996
4/11/2016,420.65,424.5,420.226,423.53,1256.09199,529795.483,421.780799
4/12/2016,423,430.358,423,426.71,1155.986383,492643.9489,426.1676054
4/13/2016,426.69,427.71,422,423.538,1185.144151,503143.7881,424.54227
4/14/2016,424.12,425.772,422.385,424.519,513.1856187,217546.5095,423.9138852
4/15/2016,426.04,431.02,424.647,429.25,637.0832201,272981.2841,428.4860682
4/16/2016,428.588,434.225,427.972,428.649,782.7684667,337099.4688,430.6502921
4/17/2016,430.1,431.366,424.578,427.55,561.6660207,240174.4068,427.6107116
4/18/2016,426.77,429.798,426.28,427.42,1041.33383,445920.8434,428.2208361
4/19/2016,427.42,437.998,426.8,436.277,1174.73695,506216.9382,430.9193971
4/20/2016,435.999,444,434.27,440.965,1573.49069,691227.7107,439.2957106
4/21/2016,440.965,451.339,440.11,450.118,929.4930181,413326.7159,444.6797425
4/22/2016,449.166,450.09,442.7,447.559,637.1779784,284778.5016,446.9371373
4/23/2016,446.003,450.711,443.216,450.711,697.7999774,312338.4739,447.6045916
4/24/2016,450.711,460,445.4,459.5,1119.790933,508277.8616,453.9042484
4/25/2016,459.5,469.69,452.5,461.882,1499.927835,693341.213,462.2497141
4/26/2016,464.358,470,462.085,467.49,903.1426913,421795.751,467.0311293
4/27/2016,466.84,469.178,444,444.01,1581.650486,719861.2702,455.1329619
4/28/2016,445.99,452.005,435.427,450.42,1765.423107,787103.6398,445.8441928
4/29/2016,450.49,457.59,447.39,457.59,943.2540015,425593.6271,451.1972665
4/30/2016,458.12,458.12,446.44,448.906,1183.061323,536066.9314,453.1184657
5/1/2016,448.904,454.469,446.851,452.072,286.4537116,129292.3153,451.3550011
5/2/2016,452.34,453.58,440,444.535,1356.185271,603240.4439,444.8068099
5/3/2016,444.552,452.52,442.52,451.75,1225.403413,548766.2945,447.8250091
5/4/2016,451.52,451.725,444.86,447.841,716.8995934,321232.5556,448.0858387
5/5/2016,447.768,450,447.224,448.71,642.5431429,288086.9133,448.3541946
5/6/2016,448.71,462.369,447.171,462.341,1843.928326,834685.3455,452.6669144
5/7/2016,459.57,462.152,457.92,459.47,280.7667734,129143.2412,459.9662548
5/8/2016,459,461.788,455.948,459.1,659.2848948,302470.3875,458.7855567
5/9/2016,458.08,464.99,455.99,461.99,1250.334246,578055.0966,462.3204543
5/10/2016,461.721,463.49,450,452.13,1013.243555,462213.0794,456.1717439
5/11/2016,452.569,455,450.99,453.21,1803.318085,817026.6451,453.068514
5/12/2016,453.29,455.95,449.394,455.95,840.4801153,379934.4129,452.0444994
5/13/2016,455.949,457.5,452.612,456.281,1285.476605,585428.0464,455.4171148
5/14/2016,456.863,458.059,453.786,454.581,956.2046506,435749.1029,455.7069479
5/15/2016,455.4,459.787,454.14,457.649,273.8081032,125046.242,456.6929923
5/16/2016,457.397,458,450.167,453.769,1269.239492,578475.545,455.7654792
5/17/2016,453,454.91,451,453.283,1103.601642,499946.2959,453.0133672
5/18/2016,452.788,455.88,452.345,452.35,1306.214914,593253.5528,454.1775987
5/19/2016,453.29,453.8,429,429,1400.39895,618520.149,441.6742451
5/20/2016,429,442.629,427.061,435.255,974.5279363,425898.1452,437.0302065
5/21/2016,439.8,441,431.012,438.551,674.1071332,295505.8028,438.3662303
5/22/2016,438.561,442,433.34,437.45,2794.537191,1229522.176,439.9734523
5/23/2016,437.52,444.012,435.55,442.99,2893.73461,1270735.463,439.1333811
5/24/2016,442.99,445.785,441.48,444.516,1404.712928,623189.8248,443.6421225
5/25/2016,443.06,449.21,443.02,448.3,615.1859046,274811.3743,446.7127289
5/26/2016,448.3,452.45,445.19,452.409,908.6985828,408757.8983,449.8278153
5/27/2016,452.409,477,452.409,471.471,1861.145602,869122.6502,466.9826204
5/28/2016,471.471,545,450.55,522,5187.825753,2589897.737,499.2260458
5/29/2016,523.998,549,470,518.982,2604.02209,1367021.72,524.965485
5/30/2016,521.349,540,518.977,529,925.9075151,491704.0878,531.0509741
5/31/2016,529,544.53,510.965,531.19,2715.745761,1447123.013,532.8639499
6/1/2016,530.834,541.77,485.895,535.565,1990.512609,1058564.971,531.8052076
6/2/2016,535.231,539.675,531.523,537.122,1856.939656,991740.5756,534.0725921
6/3/2016,536.928,576.03,536.061,569,2673.195773,1503949.886,562.6037198
6/4/2016,569.382,588.71,562,572.447,2460.693016,1414949.238,575.0206257
6/5/2016,573.121,583.669,568.069,574.074,1174.578243,678252.8993,577.443779
6/6/2016,573.353,586.299,573.353,585,1021.721986,594916.8205,582.2687858
6/7/2016,584.99,589.91,565.38,578.2,3445.007328,1988840.262,577.3108945
6/8/2016,578.3,582.13,571.709,581.98,1349.381479,780719.7651,578.5760198
6/9/2016,581.98,581.98,571.596,575.014,1371.585653,790840.0645,576.588172
6/10/2016,576.286,581.8,572.878,579.77,1378.953548,798239.8386,578.8736249
6/11/2016,580.574,609.436,579.28,609.421,1674.202533,987686.911,589.9447002
6/12/2016,608.726,683.057,603,667.063,5122.909722,3285766.928,641.3868496
6/13/2016,670.47,717.794,659.001,703.369,3952.06852,2732434.841,691.3935898
6/14/2016,703.369,703.95,647.264,685.75,4355.668582,2964287.619,680.5585787
6/15/2016,683.665,697.594,671.578,696,1895.606888,1301644.669,686.6638214
6/16/2016,696,776.709,695.57,763.008,5718.336555,4255787.084,744.2351536
6/17/2016,766.659,776,702,749.67,5828.1131,4342895.433,745.1632043
6/18/2016,750.49,781.148,728.867,758.11,5967.985797,4545061.953,761.5738556
6/19/2016,758.23,769.99,745.03,765.49,2490.497222,1893790.017,760.4063962
6/20/2016,765.692,768.827,725.02,735.39,3884.355687,2905056.617,747.8863552
6/21/2016,733.561,735,630.203,667.725,8380.675483,5673635.324,676.9902182
6/22/2016,666.65,679.853,580,601.936,7182.34803,4594755.658,639.7289074
6/23/2016,599.88,635,551.494,627.375,4783.671586,2836318.543,592.9166524
6/24/2016,628.343,762.24,627.59,672.203,5927.377384,3948811.625,666.1987874
6/25/2016,672.29,703.335,641.414,673.893,2249.560464,1527018.211,678.8073648
6/26/2016,673.7,676.205,615.257,630,1331.199973,856288.7734,643.2457864
6/27/2016,629.999,664.076,627,663.499,1268.699888,818836.6367,645.4139743
6/28/2016,663.82,664.857,640,649.322,2469.804697,1609469.418,651.6585787
6/29/2016,647.5,648.349,615.854,643.119,2069.45225,1310665.753,633.3394514
6/30/2016,638.567,675,635,671.524,1678.322392,1114646.676,664.1433622
7/1/2016,672.22,691.204,665.851,674,2086.281579,1414908.882,678.1965084
7/2/2016,674.67,703.95,674.67,702.31,1237.972848,854523.8932,690.2606099
7/3/2016,703.95,703.96,644.65,655.84,1542.945346,1042101.565,675.3975878
7/4/2016,656.331,684.73,645,675.001,1718.815203,1152591.175,670.5730628
7/5/2016,678.848,683.078,659.566,669.21,902.8708276,606242.4557,671.460897
7/6/2016,669.45,681.99,666.01,677.1,929.8998088,627232.9658,674.5167166
7/7/2016,678.84,681.99,610.699,640.4,2885.291648,1824527.344,632.3545645
7/8/2016,640.4,671.933,634.04,671.436,1828.561175,1192214.732,651.9960874
7/9/2016,671.932,671.932,622,652,1908.295953,1238773.569,649.1517037
7/10/2016,652,655.65,642.425,650.07,450.1678323,291653.2581,647.876719
7/11/2016,652.54,663.315,645.315,650.78,814.1572578,529726.0197,650.6433673
7/12/2016,650.72,675.98,647.14,666,1014.410095,672856.3624,663.2981725
7/13/2016,665.41,669.795,655.1,655.11,949.5952513,628896.9893,662.2789957
7/14/2016,654.22,665.916,650,662.99,1106.769051,731070.7126,660.5449548
7/15/2016,661.25,668.999,660,665.15,1151.601143,765835.4252,665.0179448
7/16/2016,665.15,669.102,661,665,435.8446022,289907.0386,665.1614755
7/17/2016,665,685,661.52,681.86,933.5953673,631075.7622,675.9628254
7/18/2016,680.3,686,667.584,674.79,1292.031087,875361.6752,677.508215
7/19/2016,673.93,676.55,666.016,673.092,996.3295045,668967.5482,671.4320365
7/20/2016,672.721,676.148,660,666.161,1575.129786,1053543.248,668.8612312
7/21/2016,667.49,669.459,658.891,665.88,530.5869999,353203.7324,665.6848593
7/22/2016,665.549,668.969,644.545,651.15,1532.279468,1008653.814,658.2701361
7/23/2016,651.15,660,645.939,657.718,712.3452912,465868.5239,653.9925646
7/24/2016,657.718,668.438,651.98,663.366,884.054811,584146.5607,660.7583076
7/25/2016,661.73,664.675,651.736,651.736,857.4698846,563214.1328,656.8325523
7/26/2016,653.153,659.1,642.5,650,1148.204813,749451.1031,652.7155212
7/27/2016,651.82,663.942,648,656.979,1752.727339,1148544.446,655.2898565
7/28/2016,656.979,661.1,651.696,656.08,876.4761842,575602.4152,656.7233949
7/29/2016,655.98,659.569,651.697,656.86,995.0728645,652367.9618,655.5981829
7/30/2016,656.869,658.177,651.9,655.72,447.1376183,292953.9874,655.1763382
7/31/2016,653.74,655.799,620,622.57,1375.022509,871379.0273,633.7198276
8/1/2016,623.52,627.046,601.012,602.551,2570.099894,1584602.605,616.5529241
8/2/2016,602.552,611.436,479,540,7786.68737,4344515.025,557.9413708
8/3/2016,539.599,572,515.271,569.82,4713.470467,2561812.199,543.5086986
8/4/2016,567.576,588.999,566.157,582.683,2734.728864,1581632.94,578.3509148
8/5/2016,582.68,584.41,567.408,575.64,998.1100837,573238.8451,574.3242699
8/6/2016,575.64,597.998,569.876,591.758,1052.864434,612503.9621,581.7500739
8/7/2016,591.759,607.508,570.11,595,1340.191245,794095.8503,592.5242784
8/8/2016,595.5,597.348,585,591.831,936.9469851,553238.0302,590.4688729
8/9/2016,591.831,592,583.2,586.22,1063.756536,625255.8267,587.7809494
8/10/2016,586.308,603.144,582,591,1865.648642,1104870.014,592.2176286
8/11/2016,590.061,599.98,588,588.01,1587.083985,941212.8429,593.0453912
8/12/2016,589.37,592.187,582.51,588.32,945.762782,555203.3593,587.0429349
8/13/2016,586.69,590.79,581.101,584.82,521.8808989,306280.1007,586.8773916
8/14/2016,583.84,584.58,561.4,570.56,1012.792471,579411.2089,572.092729
8/15/2016,570.56,575,561.479,566.52,792.2539268,450539.7383,568.6809784
8/16/2016,568.25,587.803,565.338,579.61,1213.873688,702492.4839,578.7195909
8/17/2016,579.61,581.061,569.541,573.28,745.9175095,428369.5884,574.2854711
8/18/2016,573.679,579.36,570.811,575.56,611.8972352,351497.7282,574.4391508
8/19/2016,572.79,577.987,572.22,572.9,598.688295,344130.4507,574.8073807
8/20/2016,572.95,584,572.03,582.15,471.8444533,273004.6548,578.5903657
8/21/2016,581.331,586.12,577.519,581.53,389.9323247,226785.532,581.6022876
8/22/2016,581.301,592.132,579.85,584.99,797.860877,467936.7379,586.4891379
8/23/2016,586,588.99,580.1,583.38,778.6635639,454634.3187,583.8648933
8/24/2016,584.86,587.713,579.36,582.109,534.2923296,310887.5282,581.8678484
8/25/2016,580.999,582.247,569.89,576.94,1354.073771,778584.6947,574.9942959
8/26/2016,577.08,580.512,572.994,579.36,327.0230187,188922.0641,577.7026487
8/27/2016,579.35,579.705,564.271,570.22,649.6957631,371543.7355,571.8734161
8/28/2016,570.16,580.965,568.464,576.043,561.1987868,322405.6443,574.4945496
8/29/2016,578.99,582.01,570.471,575.492,860.064055,496313.5438,577.0657905
8/30/2016,573.552,581.7,573.416,578.96,722.8615637,417532.0448,577.6099682
8/31/2016,577.24,578.83,569.42,574.22,493.3708706,282996.9674,573.5988569
9/1/2016,574.21,575,568.235,572,1005.531437,575386.485,572.2212789
9/2/2016,572,577.1,565.556,577.1,1057.934331,606175.8407,572.9805932
9/3/2016,576.653,605.325,572.131,601,1284.685892,758266.2327,590.2347315
9/4/2016,601,616.68,598.297,609.74,955.0845385,580850.6007,608.1666881
9/5/2016,612.299,612.299,602.001,609.874,729.345387,442398.4746,606.5692366
9/6/2016,609.634,613.999,605,612.001,486.096229,296034.6148,609.0041378
9/7/2016,613.318,617.375,606.35,617.335,1021.478467,626716.3976,613.5385303
9/8/2016,617.333,635.62,615,631.119,966.3258485,604732.9701,625.806472
9/9/2016,627.083,630.075,621.249,626.1,576.5847536,360277.8237,624.8479889
9/10/2016,625.78,629.241,622.771,624.889,437.3659557,273726.9108,625.8532637
9/11/2016,624.889,634.77,595.162,608.256,804.9940154,493842.9328,613.4740425
9/12/2016,611.299,613.541,607.153,611.107,512.1782086,312421.2571,609.9854541
9/13/2016,611.107,616.999,607.761,615.289,735.5770848,449918.937,611.6543681
9/14/2016,612.37,616.845,610.75,613.971,657.9752636,403627.9022,613.439326
9/15/2016,612.5,615.8,609.051,609.962,533.765108,326959.8069,612.5537281
9/16/2016,612.917,613,606.667,607.98,448.5114635,273583.6691,609.9814417
9/17/2016,610.083,610.084,604.583,606.8,325.5607061,197827.5955,607.6519424
9/18/2016,609.93,614.509,607.29,611.989,325.8689077,199263.697,611.4842268
9/19/2016,612.94,614.59,605.059,609.2,619.154261,377594.9516,609.8560171
9/20/2016,611.059,612,603.8,603.8,884.3940135,538574.5844,608.9758368
9/21/2016,603.106,603.106,592.002,599.65,985.5019634,588863.7871,597.5267518
9/22/2016,598.925,600.758,595.053,595.053,502.4268412,300258.2283,597.6158193
9/23/2016,595.071,604.557,595.07,604.168,507.5214626,304776.8991,600.5202174
9/24/2016,604.169,607.632,601.5,603.999,309.5700791,187244.2736,604.8526205
9/25/2016,601.7,603.889,598,599.998,453.3241107,272273.9654,600.6165545
9/26/2016,599.998,608.98,599,608.98,770.1559447,465985.1661,605.0530016
9/27/2016,608.978,609.109,600.689,606.505,719.7745401,436280.6161,606.1351045
9/28/2016,606.577,607.589,601.849,604.999,416.2964527,252022.1329,605.3910172
9/29/2016,604.999,609.304,604.25,607.369,494.6918003,300380.2534,607.2068574
9/30/2016,607.368,612.5,604.026,612.5,544.4203139,330728.618,607.4876516
10/1/2016,612.5,617.299,612,614.385,440.3560116,270730.0851,614.7982041
10/2/2016,614.27,615.98,607.148,611.837,354.2413051,216232.2663,610.4095236
10/3/2016,611.758,613.661,609.02,613.598,569.2637038,348412.5438,612.0406791
10/4/2016,613.597,613.598,608.001,612,431.403779,263484.2018,610.760069
10/5/2016,611.998,616.091,608.939,614.956,833.797254,511776.2047,613.7897459
10/6/2016,614.999,615.967,611.258,614.996,388.8517044,238624.7735,613.6652374
10/7/2016,611.965,623,611.352,618.529,1659.794749,1024588.332,617.2982129
10/8/2016,618.501,623.102,617.55,620.79,524.7964136,325614.774,620.4592211
10/9/2016,620.01,620.79,615.006,616.51,366.4389581,226387.9014,617.8052208
10/10/2016,615.851,619.9,614.829,618.76,755.6555613,466447.8744,617.2757779
10/11/2016,618.86,645.415,616.32,643.355,1431.659503,907327.3778,633.7591974
10/12/2016,640.976,643.415,633.282,635.28,779.2183302,497564.3422,638.5429127
10/13/2016,634.731,639.975,630.15,634.243,753.8126176,479010.2682,635.4500536
10/14/2016,634.243,643,631.686,640.61,936.3507284,598631.0599,639.3235374
10/15/2016,640.61,647,636.396,640.749,538.212888,346250.9485,643.3345544
10/16/2016,640.749,645.06,638.75,643.28,200.5767378,128759.5473,641.946562
10/17/2016,641.521,643.549,637.8,640.976,613.6449474,392957.2865,640.3658797
10/18/2016,640.99,641.1,634.101,636.97,594.4844496,378984.973,637.5019115
10/19/2016,636.508,639.636,623.734,631.5,1049.278698,663921.8799,632.7412168
10/20/2016,631.499,633.416,627.011,630.05,457.2980731,288137.5355,630.0869224
10/21/2016,630.05,638,630.05,634.43,735.8791343,466241.7259,633.584653
10/22/2016,634.449,669.86,627,661.223,1480.443524,964048.0526,651.1886721
10/23/2016,663.499,669,652.793,657.683,785.1307287,518088.0498,659.8748856
10/24/2016,655.255,657.88,645.807,652.63,1362.23294,889235.2089,652.777644
10/25/2016,652.63,664,651.99,655.889,1664.235322,1095751.048,658.4111233
10/26/2016,655.889,679,655.303,677.318,1596.707147,1067846.228,668.7802641
10/27/2016,677.318,687.844,674.629,686.788,1530.096309,1043842.094,682.2067917
10/28/2016,686.781,691.784,682.851,690,1209.168227,831593.9363,687.7404798
